userId,itemId,rating
1732,12189,8.0
1732,13759,9.0
1741,9253,9.0
1741,11887,10.0
1741,14813,7.0
1741,31798,6.0
1742,3731,9.0
1742,10408,10.0
1742,11887,10.0
1742,28121,5.0
1742,32281,10.0
1742,32729,8.0
1752,5682,9.0
1752,11757,9.0
1752,11887,8.0
1752,14345,9.0
1752,14513,9.0
1755,11887,9.0
1755,13759,8.0
1755,16067,4.0
1760,849,8.0
1760,1535,10.0
1760,2236,10.0
1760,4224,9.0
1760,5114,10.0
1760,7311,9.0
1760,11887,8.0
1760,12189,10.0
1760,16742,8.0
1760,19815,7.0
1760,30276,9.0
1760,32281,10.0
1760,36098,9.0
1760,37450,8.0
1760,37779,9.0
1775,11887,8.0
1775,14345,9.0
1777,5081,8.0
1777,11887,8.0
1780,2167,7.0
1780,2251,7.0
1780,4224,9.0
1780,7817,7.0
1780,8074,6.0
1780,9756,10.0
1780,11887,7.0
1780,14741,7.0
1780,15809,6.0
1780,22789,9.0
1780,23283,4.0
1780,30240,10.0
1780,32615,8.0
1780,35203,5.0
1780,36038,8.0
1785,2034,9.0
1785,6594,8.0
1785,7054,6.0
1785,8525,9.0
1785,8769,8.0
1785,8795,7.0
1785,8861,7.0
1785,9041,5.0
1785,9756,9.0
1785,9989,10.0
1785,10163,7.0
1785,11887,9.0
1785,13759,9.0
1785,14741,9.0
1786,20,7.0
1786,79,8.0
1786,339,8.0
1786,384,7.0
1786,1735,8.0
1786,1887,7.0
1786,2251,9.0
1786,6746,9.0
1786,6880,8.0
1786,11887,8.0
1786,14513,9.0
1786,15085,7.0
1786,15315,8.0
1786,15583,9.0
1786,16742,8.0
1786,19815,9.0
1786,30276,8.0
1786,32995,9.0
1786,34240,8.0
1792,877,7.0
1792,1818,7.0
1792,2251,10.0
1792,2904,10.0
1792,11887,9.0
1792,15809,9.0
1792,22199,6.0
1792,28223,9.0
1810,413,1.0
1810,11111,7.0
1810,11887,7.0
1810,12445,6.0
1810,16067,9.0
1811,6746,10.0
1811,11887,10.0
1811,15809,9.0
1811,31859,10.0
1812,120,7.0
1812,226,3.0
1812,2025,9.0
1812,11757,8.0
1812,11887,7.0
1820,47,7.0
1820,205,10.0
1820,2476,4.0
1820,9919,6.0
1820,9989,10.0
1820,11887,6.0
1820,12189,6.0
1820,16067,7.0
1820,17265,7.0
1820,18679,7.0
1820,20785,4.0
1820,22135,8.0
1820,22729,9.0
1820,30276,10.0
1835,1,8.0
1835,820,10.0
1835,1210,9.0
1835,1575,10.0
1835,4382,5.0
1836,2001,9.0
1836,2924,5.0
1836,9253,9.0
1836,13601,9.0
1836,17895,6.0
1836,30276,9.0
1836,30296,7.0
1836,31646,9.0
1836,32281,7.0
1836,34280,6.0
1836,36038,8.0
1841,9253,10.0
1841,10087,10.0
1841,11741,10.0
1841,22297,9.0
1841,32995,9.0
1846,8074,8.0
1850,1,8.0
1850,33,8.0
1850,57,8.0
1850,226,8.0
1850,2167,9.0
1850,2251,7.0
1850,2476,2.0
1850,9756,8.0
1850,11617,7.0
1850,12355,8.0
1850,15037,7.0
1850,18897,6.0
1850,22789,8.0
1850,23283,8.0
1851,59,9.0
1851,226,9.0
1851,245,9.0
1851,813,10.0
1851,1575,10.0
1851,2001,7.0
1851,2904,10.0
1851,2966,9.0
1851,2993,8.0
1851,5114,10.0
1852,820,10.0
1852,1535,8.0
1852,9253,10.0
1852,17895,10.0
1852,23283,10.0
1860,11757,9.0
1860,38691,9.0
1875,1604,9.0
1875,11887,6.0
1902,1210,8.0
1902,11757,3.0
1915,1210,10.0
1915,6594,10.0
1930,8074,1.0
1930,30276,2.0
1930,35120,1.0
1932,4382,8.0
1932,12355,9.0
1932,35120,10.0
1942,33352,9.0
1942,34561,3.0
1942,35849,6.0
1945,32281,9.0
1945,32901,4.0
1945,34134,3.0
1945,34280,8.0
1945,34382,5.0
1945,34561,8.0
1945,34599,9.0
1945,34798,9.0
1945,34822,9.0
1945,35076,7.0
1945,37450,9.0
1952,9989,9.0
1952,11757,6.0
1952,20787,7.0
1952,21603,8.0
1952,24765,8.0
1952,27775,9.0
1952,30276,8.0
1952,31859,10.0
1970,11111,9.0
1970,11887,8.0
1970,12445,6.0
1972,2904,10.0
1972,4181,10.0
1972,5081,10.0
1972,6746,10.0
1972,9989,9.0
1972,10719,8.0
1972,10793,9.0
1972,11757,9.0
1972,11887,9.0
1992,1887,5.0
1992,2001,8.0
1992,5630,10.0
2012,5114,10.0
2012,20583,10.0
2012,30276,7.0
2016,79,9.0
2016,777,8.0
2016,934,8.0
2016,2001,10.0
2016,2476,10.0
2016,5114,10.0
2016,9253,10.0
2016,9989,10.0
2016,11111,10.0
2016,11757,9.0
2016,11887,9.0
2016,12355,10.0
2016,12445,8.0
2016,16742,8.0
2025,413,2.0
2025,11741,7.0
2025,11757,5.0
2025,11771,8.0
2025,11887,7.0
2025,12189,7.0
2032,9756,10.0
2032,10620,6.0
2032,11887,9.0
2032,17895,8.0
2036,21,9.0
2036,33,10.0
2036,392,10.0
2036,37510,10.0
2036,37999,9.0
2037,33,8.0
2037,339,8.0
2037,392,10.0
2037,578,8.0
2037,777,9.0
2037,2251,5.0
2037,5630,7.0
2037,5681,5.0
2037,9756,7.0
2037,22135,9.0
2037,34134,6.0
2050,1530,9.0
2050,4181,10.0
2050,5630,8.0
2050,10163,8.0
2050,10793,8.0
2050,16524,7.0
2050,33487,5.0
2065,19,10.0
2065,226,10.0
2065,934,4.0
2065,1535,9.0
2065,1818,9.0
2065,2001,9.0
2065,2236,10.0
2065,2476,4.0
2065,2904,10.0
2065,5114,10.0
2065,5630,7.0
2065,11111,6.0
2065,12531,8.0
2077,934,10.0
2077,2001,9.0
2077,2993,4.0
2077,3588,7.0
2077,4898,5.0
2077,5630,10.0
2077,9919,7.0
2077,10490,1.0
2077,10620,7.0
2077,11111,10.0
2077,13759,9.0
2077,15809,9.0
2077,18679,6.0
2077,21995,7.0
2077,22199,7.0
2077,27775,10.0
2077,28223,9.0
2090,5630,7.0
2090,10087,7.0
2090,11741,9.0
2090,14813,5.0
2090,31240,4.0
2090,34599,9.0
2092,5630,9.0
2092,9756,8.0
2092,11757,7.0
2101,30,9.0
2101,5630,3.0
2101,7785,8.0
2101,9989,6.0
2101,10408,6.0
2101,10793,3.0
2101,13601,6.0
2101,33352,8.0
2101,34599,7.0
2101,37779,8.0
2101,38000,7.0
2105,1,6.0
2105,6,8.0
2105,30,7.0
2105,47,3.0
2105,121,9.0
2105,237,10.0
2105,849,9.0
2105,1210,9.0
2105,1530,9.0
2105,1887,6.0
2105,2167,10.0
2105,2251,8.0
2105,4382,6.0
2105,5630,10.0
2105,7311,9.0
2105,9756,9.0
2105,23289,9.0
2105,25013,9.0
2107,5630,10.0
2112,918,10.0
2112,1292,7.0
2112,2001,10.0
2112,3731,9.0
2112,5681,10.0
2112,10162,10.0
2135,4181,10.0
2135,4382,5.0
2135,5630,9.0
2140,339,7.0
2140,5630,8.0
2140,6347,7.0
2140,7817,8.0
2140,8795,9.0
2142,5081,8.0
2142,8074,7.0
2142,8425,9.0
2142,9041,7.0
2142,9253,10.0
2142,9756,10.0
2142,9989,9.0
2142,10162,8.0
2142,10719,8.0
2142,11111,9.0
2142,11759,7.0
2142,12189,8.0
2142,12445,8.0
2155,30,8.0
2155,226,9.0
2155,269,6.0
2155,849,9.0
2155,1535,8.0
2155,2167,6.0
2155,4181,7.0
2155,4224,8.0
2155,5081,8.0
2155,7311,9.0
2155,9756,8.0
2155,10087,9.0
2155,11111,9.0
2155,16742,5.0
2161,19,4.0
2161,32,10.0
2161,263,4.0
2161,877,3.0
2161,2167,1.0
2161,4898,2.0
2161,6746,3.0
2171,199,10.0
2171,226,10.0
2171,15037,6.0
2171,34798,8.0
2171,35120,9.0
2171,35839,8.0
2171,37450,9.0
2185,9253,9.0
2185,12189,9.0
2185,14813,9.0
2185,16067,9.0
2185,18153,5.0
2185,22199,6.0
2185,30831,8.0
2185,31240,6.0
2185,36038,8.0
2210,2476,7.0
2210,4081,10.0
2210,6746,9.0
2210,8074,5.0
2210,10620,6.0
2210,10721,10.0
2210,14345,7.0
2210,14467,6.0
2225,120,10.0
2225,813,10.0
2225,934,9.0
2225,2251,10.0
2225,5681,6.0
2225,6594,10.0
2225,9756,9.0
2225,10163,7.0
2225,10620,6.0
2246,2034,8.0
2246,4181,6.0
2260,12445,7.0
2260,28121,10.0
2260,35507,7.0
2260,35790,7.0
2260,37520,9.0
2286,9253,10.0
2286,33486,9.0
2286,33489,6.0
2286,33926,9.0
2286,34280,8.0
2286,34561,7.0
2286,34599,9.0
2286,34822,9.0
2286,34933,8.0
2286,35076,8.0
2286,35203,5.0
2286,35507,9.0
2286,36038,8.0
2292,22199,7.0
2292,30276,8.0
2292,31964,7.0
2292,32281,9.0
2292,35507,6.0
2296,227,8.0
2296,10793,6.0
2296,20785,3.0
2296,22199,7.0
2296,33486,5.0
2296,35507,6.0
2302,6114,10.0
2302,30276,10.0
2302,30296,7.0
2302,33352,7.0
2302,34280,6.0
2302,34572,5.0
2302,35507,6.0
2302,35849,5.0
2315,1210,10.0
2315,15809,8.0
2315,34599,10.0
2315,34618,7.0
2315,35507,9.0
2320,34822,9.0
2320,35507,8.0
2336,339,6.0
2336,889,8.0
2336,2001,8.0
2336,12189,10.0
2336,14813,9.0
2336,30484,10.0
2336,30831,8.0
2336,32729,7.0
2336,33352,8.0
2336,33489,7.0
2336,34599,10.0
2336,34618,8.0
2336,34798,8.0
2336,34822,7.0
2336,35507,7.0
2336,35839,8.0
2336,35849,8.0
2336,36027,5.0
2337,21995,8.0
2337,22199,8.0
2337,22319,9.0
2337,22729,8.0
2337,22789,8.0
2337,23283,10.0
2337,23289,9.0
2337,28497,7.0
2337,33487,8.0
2337,35507,8.0
2352,150,6.0
2352,5081,6.0
2352,8074,7.0
2352,11111,8.0
2352,11757,8.0
2352,12445,8.0
2352,14345,6.0
2352,20785,8.0
2352,21881,8.0
2352,28497,8.0
2352,28623,6.0
2352,31859,8.0
2352,32615,9.0
2352,34497,6.0
2352,35203,7.0
2352,35849,8.0
2352,36407,7.0
2357,11757,6.0
2357,12445,8.0
2360,11757,6.0
2360,12445,10.0
2361,2966,9.0
2361,20785,8.0
2361,35507,6.0
2367,27775,5.0
2367,34572,8.0
2367,35507,6.0
2372,19,10.0
2372,1887,7.0
2372,2924,8.0
2372,5081,8.0
2372,6114,9.0
2372,32615,8.0
2372,32949,8.0
2372,32998,7.0
2372,35120,7.0
2372,35507,5.0
2372,36027,4.0
2372,37779,9.0
2382,1210,8.0
2382,1818,7.0
2382,9253,9.0
2382,12445,8.0
2382,12531,8.0
2382,33352,9.0
2382,34933,8.0
2382,35790,9.0
2382,37999,8.0
2390,1,7.0
2390,4898,8.0
2390,7817,7.0
2390,20583,8.0
2390,28171,8.0
2390,28623,8.0
2390,30831,8.0
2390,32438,6.0
2390,32729,9.0
2390,32901,7.0
2390,32998,8.0
2390,33206,8.0
2390,33487,6.0
2390,33489,10.0
2390,35507,6.0
2392,19815,10.0
2392,31765,6.0
2392,33487,6.0
2392,33674,9.0
2392,34280,6.0
2392,34561,8.0
2392,34599,9.0
2392,35203,5.0
2392,35507,8.0
2410,226,3.0
2410,889,8.0
2410,1639,4.0
2410,2476,5.0
2410,2924,9.0
2410,8425,7.0
2410,10620,7.0
2410,11111,7.0
2410,11757,3.0
2410,12445,6.0
2410,16067,9.0
2410,16592,6.0
2410,16742,9.0
2410,19815,6.0
2410,30276,8.0
2422,4224,9.0
2422,35507,8.0
2431,31859,3.0
2431,35507,9.0
2432,2993,5.0
2432,4224,8.0
2432,6347,6.0
2432,7785,8.0
2432,11759,5.0
2432,12189,8.0
2432,12355,8.0
2432,12445,8.0
2432,21603,7.0
2432,23289,7.0
2432,24765,8.0
2432,25013,5.0
2432,25397,4.0
2432,30015,7.0
2435,6045,8.0
2435,7785,1.0
2435,10793,7.0
2435,12445,9.0
2435,17895,7.0
2435,18897,9.0
2435,21881,8.0
2435,23283,10.0
2435,32615,10.0
2435,35062,7.0
2445,777,10.0
2445,1575,10.0
2445,8074,9.0
2445,10620,10.0
2445,14075,10.0
2445,15809,10.0
2445,28121,10.0
2445,31859,10.0
2445,33674,10.0
2445,35507,9.0
2467,249,8.0
2467,1818,8.0
2467,4081,9.0
2467,6045,7.0
2467,6594,9.0
2467,6880,6.0
2467,9919,6.0
2467,12445,8.0
2467,15085,4.0
2467,16524,8.0
2470,57,9.0
2470,387,10.0
2470,790,5.0
2470,2251,9.0
2470,6114,6.0
2470,7817,6.0
2470,9756,10.0
2470,9989,8.0
2470,12445,6.0
2486,35507,1.0
2487,34933,8.0
2487,35507,9.0
2521,1575,10.0
2521,2904,10.0
2521,6114,10.0
2521,9253,10.0
2521,13601,10.0
2521,23281,10.0
2521,23283,10.0
2521,28223,10.0
2521,33206,9.0
2527,1,10.0
2527,20,10.0
2527,47,8.0
2527,226,5.0
2527,269,6.0
2527,1575,9.0
2527,2001,8.0
2527,5114,8.0
2527,9253,9.0
2527,9919,7.0
2527,10087,10.0
2527,11757,8.0
2527,22297,10.0
2527,31964,8.0
2527,32281,9.0
2530,1735,9.0
2530,5114,10.0
2530,32995,3.0
2531,5114,10.0
2531,11757,1.0
2532,2167,2.0
2532,5114,9.0
2532,11757,6.0
2532,21881,4.0
2532,28223,9.0
2532,29803,4.0
2532,31964,6.0
2532,33486,9.0
2532,34134,5.0
2552,34134,5.0
2552,35790,6.0
2552,38000,9.0
2557,8074,4.0
2557,28223,5.0
2557,31240,2.0
2557,32949,6.0
2557,32995,5.0
2557,33206,6.0
2557,34382,2.0
2557,34599,7.0
2557,34933,8.0
2557,36038,6.0
2557,37779,5.0
2571,1535,8.0
2571,2001,8.0
2571,11111,7.0
2571,11757,6.0
2571,13601,9.0
2571,17265,7.0
2571,19315,1.0
2571,19815,7.0
2571,22199,4.0
2571,23281,6.0
2571,30276,8.0
2577,777,9.0
2577,1292,10.0
2577,1535,8.0
2577,5114,10.0
2577,6594,9.0
2577,10087,10.0
2577,17265,9.0
2577,29803,10.0
2577,30276,10.0
2577,31964,9.0
2577,34662,6.0
2577,35076,5.0
2580,4224,7.0
2580,9989,8.0
2580,11741,8.0
2580,11771,7.0
2580,22135,9.0
2580,28223,7.0
2580,30276,10.0
2582,413,1.0
2582,1887,9.0
2582,11757,8.0
2582,12189,9.0
2582,13759,9.0
2585,4382,7.0
2585,28121,4.0
2585,34497,7.0
2585,35203,8.0
2596,2034,8.0
2596,4898,7.0
2596,6880,8.0
2596,10162,10.0
2596,10620,9.0
2596,28223,8.0
2602,413,5.0
2602,4898,10.0
2602,19315,7.0
2605,853,9.0
2605,2025,10.0
2605,3457,10.0
2605,4898,10.0
2606,19,10.0
2606,1575,10.0
2606,3588,5.0
2606,4898,9.0
2606,5682,10.0
2606,6746,10.0
2606,8074,10.0
2606,9253,9.0
2606,11111,10.0
2606,13601,10.0
2606,14467,9.0
2606,22319,7.0
2606,23281,7.0
2607,4898,6.0
2607,9253,7.0
2607,18507,7.0
2607,22319,8.0
2607,30654,7.0
2630,889,5.0
2630,1535,8.0
2630,2924,8.0
2630,4898,7.0
2630,6594,8.0
2630,6746,5.0
2630,11111,8.0
2630,17265,8.0
2630,18679,9.0
2646,101,9.0
2646,1575,10.0
2646,4898,9.0
2646,10408,9.0
2646,11111,8.0
2646,22729,8.0
2646,24833,9.0
2646,30276,10.0
2646,30654,10.0
2646,32281,10.0
2646,33486,10.0
2646,34240,9.0
2655,853,9.0
2655,1535,9.0
2655,4898,10.0
2655,5114,10.0
2655,6880,7.0
2655,11757,9.0
2655,18507,9.0
2660,3588,9.0
2660,4898,7.0
2660,11757,2.0
2662,1575,7.0
2662,4898,7.0
2662,6045,6.0
2686,2167,10.0
2686,4898,10.0
2686,8074,10.0
2686,15085,8.0
2686,17513,8.0
2686,19315,4.0
2696,853,10.0
2696,4898,10.0
2696,16742,10.0
2696,32729,10.0
2725,10408,9.0
2725,32281,9.0
2725,32995,10.0
2735,1575,10.0
2735,2251,10.0
2735,3588,9.0
2735,4898,9.0
2735,5081,8.0
2735,6746,8.0
2735,8425,8.0
2735,8525,9.0
2735,14467,7.0
2735,22199,7.0
2735,30831,9.0
2735,38000,9.0
2752,59,8.0
2752,1210,8.0
2752,34933,10.0
2757,1535,9.0
2757,30015,8.0
2757,31964,7.0
2772,1535,10.0
2772,1604,8.0
2772,2034,8.0
2772,2167,8.0
2772,4181,10.0
2772,7724,10.0
2772,9989,8.0
2772,10162,9.0
2772,11111,9.0
2772,11771,8.0
2772,11843,9.0
2772,12189,8.0
2772,15037,8.0
2772,15315,9.0
2772,16592,8.0
2772,17895,8.0
2772,18507,6.0
2792,2167,6.0
2792,2966,7.0
2792,2993,5.0
2792,4181,8.0
2792,10620,8.0
2792,11757,10.0
2792,15583,7.0
2792,29803,6.0
2792,30240,5.0
2792,34497,6.0
2796,1575,10.0
2796,2904,10.0
2796,4224,10.0
2796,8769,9.0
2796,9253,10.0
2796,14741,10.0
2796,29803,10.0
2796,30484,10.0
2796,32949,3.0
2807,249,10.0
2807,12355,8.0
2807,15085,7.0
2816,249,9.0
2816,35849,5.0
2817,20,7.0
2817,249,8.0
2817,1735,7.0
2825,249,10.0
2825,22729,6.0
2825,30831,5.0
2825,32438,5.0
2825,34618,6.0
2825,35849,8.0
2825,36474,6.0
2827,249,10.0
2827,1195,9.0
2827,1691,10.0
2836,249,10.0
2860,20,8.0
2860,121,9.0
2860,249,8.0
2860,269,8.0
2860,356,7.0
2860,392,10.0
2860,578,9.0
2860,1535,9.0
2860,2001,7.0
2860,3588,9.0
2860,5114,10.0
2860,9253,10.0
2870,249,10.0
2870,4181,10.0
2870,7054,10.0
2870,11111,7.0
2870,13759,10.0
2870,19815,10.0
2870,22199,3.0
2870,28623,9.0
2870,32729,10.0
2872,30,9.0
2872,32,10.0
2872,249,9.0
2881,249,7.0
2881,17513,2.0
2882,249,9.0
2882,269,7.0
2886,47,10.0
2886,245,6.0
2886,249,5.0
2886,11757,7.0
2886,17265,9.0
2890,4898,10.0
2890,6045,7.0
2890,6746,8.0
2890,7724,9.0
2906,1575,10.0
2906,1735,10.0
2906,2904,10.0
2906,11757,10.0
2906,21881,10.0
2930,6045,6.0
2930,8795,6.0
2930,18897,9.0
2930,31240,3.0
2930,34933,4.0
2930,35062,5.0
2952,1575,7.0
2952,2236,9.0
2952,2904,7.0
2952,11285,5.0
2955,849,9.0
2955,918,9.0
2955,2167,9.0
2986,1,9.0
2986,101,7.0
2986,226,8.0
2986,227,8.0
2986,1210,9.0
2986,2167,7.0
2986,2236,10.0
2986,2251,10.0
2986,4181,8.0
2986,5681,9.0
2986,5682,9.0
2986,9253,9.0
2986,11111,8.0
2986,12355,9.0
2986,13601,8.0
2986,14513,8.0
3000,32901,4.0
3000,34240,8.0
3000,37349,4.0
3000,37510,8.0
3006,1,10.0
3006,20,1.0
3006,30,1.0
3006,121,10.0
3006,205,6.0
3006,249,5.0
3006,813,5.0
3006,889,3.0
3006,2167,10.0
3007,249,3.0
3011,249,4.0
3011,5114,9.0
3011,11757,8.0
3011,28121,7.0
3011,29803,7.0
3011,31765,6.0
3022,1,10.0
3022,790,9.0
3022,4898,7.0
3022,5081,9.0
3022,6746,9.0
3022,8074,8.0
3022,11757,6.0
3022,15809,7.0
3022,17265,8.0
3022,21881,5.0
3022,28223,5.0
3032,1575,9.0
3032,4898,9.0
3052,5081,10.0
3052,11285,10.0
3052,13601,10.0
3052,15051,10.0
3052,19815,9.0
3052,22199,7.0
3057,849,7.0
3057,889,7.0
3057,4181,9.0
3057,7724,8.0
3057,10163,7.0
3057,14345,6.0
3057,14741,7.0
3057,17895,7.0
3057,21603,4.0
3057,21881,5.0
3057,22319,6.0
3057,22789,9.0
3057,36038,8.0
3061,30,10.0
3061,33,10.0
3070,227,9.0
3070,1210,8.0
3070,2251,10.0
3072,30,8.0
3072,101,7.0
3072,227,10.0
3072,269,7.0
3072,387,9.0
3072,578,10.0
3072,889,8.0
3072,934,10.0
3072,2236,8.0
3072,2251,10.0
3072,2476,7.0
3072,2966,8.0
3072,5681,8.0
3072,6880,6.0
3082,10162,10.0
3082,11111,9.0
3082,23289,9.0
3106,5081,9.0
3106,7785,9.0
3106,11617,7.0
3106,14813,8.0
3106,18679,8.0
3106,22319,5.0
3106,27899,4.0
3110,9756,9.0
3110,22319,3.0
3111,22319,3.0
3112,14813,9.0
3112,15809,7.0
3112,22135,9.0
3112,22789,8.0
3127,392,9.0
3127,15809,9.0
3127,30276,9.0
3127,30654,10.0
3130,10620,7.0
3130,11843,8.0
3130,19815,7.0
3130,22319,5.0
3130,27899,4.0
3135,15809,6.0
3135,35790,9.0
3135,37349,8.0
3141,853,8.0
3141,1691,8.0
3141,9989,10.0
3141,11757,5.0
3141,15051,9.0
3141,15085,7.0
3141,15809,7.0
3141,16524,10.0
3141,18507,9.0
3141,19815,7.0
3141,20787,10.0
3141,22729,9.0
3141,24833,10.0
3157,263,10.0
3157,7054,2.0
3157,19815,4.0
3157,22319,4.0
3157,32615,5.0
3157,33926,5.0
3170,205,8.0
3170,22319,3.0
3170,34280,2.0
3171,121,5.0
3171,9253,4.0
3171,11757,6.0
3171,22319,6.0
3171,27899,5.0
3171,28171,6.0
3175,22319,7.0
3175,29803,9.0
3175,37349,8.0
3175,37779,10.0
3175,37999,9.0
3176,11757,3.0
3176,22319,5.0
3185,101,10.0
3185,5081,10.0
3185,22319,6.0
3190,20787,7.0
3190,22319,7.0
3190,27899,6.0
3190,28623,8.0
3190,38691,10.0
3200,226,8.0
3200,853,9.0
3200,1575,10.0
3200,2904,10.0
3200,8074,8.0
3200,11111,8.0
3200,19815,9.0
3200,22319,8.0
3200,27899,8.0
3200,30276,10.0
3206,19,10.0
3206,9919,6.0
3206,9989,8.0
3206,14345,6.0
3206,22319,6.0
3216,22319,10.0
3246,10793,6.0
3246,11759,7.0
3246,15809,9.0
3246,20785,4.0
3246,27775,10.0
3250,14345,7.0
3250,15809,8.0
3250,19815,9.0
3250,22319,8.0
3265,22319,5.0
3265,30831,2.0
3265,32615,10.0
3265,33352,9.0
3265,34280,2.0
3265,34561,3.0
3265,34566,3.0
3265,35849,3.0
3265,37779,6.0
3265,37999,4.0
3266,33,10.0
3266,2001,7.0
3266,16742,8.0
3266,18679,8.0
3266,22319,9.0
3266,31240,7.0
3266,32615,7.0
3266,33206,8.0
3270,813,7.0
3270,5114,9.0
3270,9253,9.0
3270,11617,7.0
3270,11757,5.0
3270,15583,6.0
3270,15809,6.0
3270,19815,6.0
3270,22199,7.0
3270,30276,8.0
3270,30484,8.0
3270,34134,8.0
3271,30,9.0
3271,777,9.0
3271,1691,7.0
3271,14075,10.0
3271,14813,8.0
3271,15809,9.0
3271,16524,9.0
3271,16742,8.0
3271,20787,9.0
3271,22789,9.0
3280,227,10.0
3280,10162,9.0
3280,10620,9.0
3280,14813,9.0
3280,15583,8.0
3280,15809,9.0
3280,18679,9.0
3280,27775,10.0
3292,12355,9.0
3292,22319,7.0
3295,877,10.0
3295,1535,10.0
3295,1735,10.0
3295,2034,10.0
3295,4224,10.0
3295,5114,10.0
3295,9253,9.0
3295,9989,10.0
3295,10408,9.0
3295,11111,9.0
3295,22319,9.0
3295,22789,10.0
3295,23283,10.0
3296,21,9.0
3296,263,8.0
3296,269,6.0
3296,1735,5.0
3296,11771,9.0
3296,22319,6.0
3301,1210,4.0
3301,15809,9.0
3305,5081,10.0
3305,11757,6.0
3305,15809,9.0
3306,2167,5.0
3306,5081,9.0
3306,6880,7.0
3306,10162,9.0
3306,10163,7.0
3306,10620,9.0
3306,15583,7.0
3306,15809,9.0
3306,16524,8.0
3306,16592,9.0
3306,18679,10.0
3306,19815,9.0
3306,20787,6.0
3306,22135,10.0
3306,22789,9.0
3306,24833,9.0
3320,22319,9.0
3320,32995,10.0
3325,30,10.0
3325,2001,10.0
3325,2251,10.0
3325,4224,10.0
3325,6594,10.0
3325,6880,7.0
3325,9253,10.0
3325,12531,10.0
3325,15809,10.0
3325,28223,10.0
3325,31798,7.0
3335,7724,10.0
3335,9253,9.0
3335,13759,7.0
3335,14813,8.0
3335,15809,7.0
3335,16742,7.0
3340,22319,6.0
3341,14345,8.0
3341,17513,5.0
3341,22319,7.0
3345,22319,6.0
3345,23283,9.0
3345,28497,7.0
3345,31765,6.0
3345,31859,7.0
3345,32901,4.0
3345,35076,5.0
3351,21881,5.0
3351,22319,4.0
3356,226,3.0
3356,578,6.0
3356,849,6.0
3356,2001,7.0
3356,4224,9.0
3356,4382,4.0
3356,5081,9.0
3356,6746,8.0
3356,6880,2.0
3356,7054,6.0
3356,9919,4.0
3356,9989,8.0
3356,10087,7.0
3356,10620,6.0
3356,11111,7.0
3356,11741,7.0
3356,13601,8.0
3356,13759,4.0
3356,14741,8.0
3356,15809,6.0
3356,17265,4.0
3356,18679,9.0
3356,22199,3.0
3356,22319,6.0
3356,24833,5.0
3356,28121,6.0
3356,28223,8.0
3356,30831,5.0
3356,33352,7.0
3356,35839,9.0
3356,35849,5.0
3362,30,10.0
3362,47,9.0
3362,237,8.0
3362,2001,9.0
3362,18245,10.0
3362,22319,2.0
3362,32281,6.0
3371,20,8.0
3371,47,8.0
3371,226,9.0
3371,1535,10.0
3371,2167,8.0
3371,3588,7.0
3371,4181,10.0
3371,9989,8.0
3371,10620,9.0
3371,11111,6.0
3371,11757,9.0
3371,13601,9.0
3371,21881,4.0
3371,22319,8.0
3371,32995,10.0
3377,15583,8.0
3377,15809,9.0
3377,34497,7.0
3377,35203,7.0
3377,35790,9.0
3377,36882,3.0
3381,1535,8.0
3381,4224,2.0
3381,15809,5.0
3381,21603,4.0
3381,30276,4.0
3381,30831,3.0
3381,31964,6.0
3381,32182,9.0
3381,32281,2.0
3381,33486,8.0
3381,36038,10.0
3381,37349,10.0
3381,37999,7.0
3382,6880,6.0
3382,11843,8.0
3382,15809,6.0
3382,17895,8.0
3382,20787,5.0
3382,22199,7.0
3382,24765,7.0
3382,24833,7.0
3382,28223,8.0
3382,30276,9.0
3390,11757,10.0
3390,21881,10.0
3390,22319,1.0
3392,11757,7.0
3392,18507,9.0
3392,22319,8.0
3392,23283,10.0
3405,853,8.0
3405,918,9.0
3405,3588,8.0
3405,14813,5.0
3405,15809,7.0
3407,8074,5.0
3407,15809,9.0
3407,19815,7.0
3407,30654,10.0
3407,34572,7.0
3415,1,9.0
3415,101,6.0
3415,150,7.0
3415,226,7.0
3415,227,10.0
3415,339,9.0
3415,356,8.0
3415,413,2.0
3415,889,10.0
3415,934,9.0
3415,1530,7.0
3415,1535,10.0
3415,1575,7.0
3415,2476,6.0
3415,2904,9.0
3415,8074,8.0
3415,8795,7.0
3415,9756,5.0
3415,9919,7.0
3415,10620,8.0
3415,10793,7.0
3415,11741,9.0
3415,11757,7.0
3415,16524,8.0
3415,18679,10.0
3415,21881,5.0
3415,22199,5.0
3415,22319,8.0
3415,24765,6.0
3415,24833,7.0
3415,25397,3.0
3415,27775,3.0
3415,27899,4.0
3415,28223,10.0
3415,28623,6.0
3415,29803,8.0
3415,30831,5.0
3415,31798,9.0
3415,35120,8.0
3416,33,10.0
3416,1535,9.0
3416,2034,7.0
3416,6746,8.0
3416,6880,9.0
3416,8074,8.0
3416,9756,9.0
3416,11111,9.0
3416,11757,8.0
3416,11771,8.0
3416,14075,5.0
3416,17265,6.0
3416,18507,8.0
3416,18679,8.0
3416,20785,5.0
3416,20787,7.0
3416,22319,9.0
3416,23283,9.0
3416,28223,9.0
3417,32,3.0
3417,413,1.0
3417,889,8.0
3417,934,10.0
3417,1195,4.0
3417,1535,6.0
3417,1691,2.0
3417,2476,2.0
3417,8074,6.0
3417,9756,8.0
3417,9989,8.0
